fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1396944,720,Valladolid,https://media.api-sports.io/football/teams/720.png,9,5,16,2,14,2,18,6,7,42%,3,,0,280,188,67%,,
1396944,10139,AD Ceuta FC,https://media.api-sports.io/football/teams/10139.png,0,4,5,1,2,3,11,4,2,58%,2,,5,404,291,72%,,
1391254,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,7,6,15,2,13,2,13,3,3,65%,1,0,1,552,500,91%,,
1391254,725,Cultural Leonesa,https://media.api-sports.io/football/teams/725.png,1,3,8,4,1,7,10,3,0,35%,1,1,2,299,238,80%,,
1391256,4665,Racing Santander,https://media.api-sports.io/football/teams/4665.png,5,2,10,3,8,2,16,3,2,37%,3,0,7,283,212,75%,,
1391256,5254,Castellón,https://media.api-sports.io/football/teams/5254.png,8,5,17,4,12,5,14,12,5,63%,0,1,2,469,399,85%,,
1391259,535,Malaga,https://media.api-sports.io/football/teams/535.png,4,5,11,2,5,6,10,8,1,54%,2,,2,419,338,81%,,
1391259,545,Eibar,https://media.api-sports.io/football/teams/545.png,3,3,7,1,6,1,7,3,3,46%,2,,3,365,281,77%,,
1391253,715,Granada CF,https://media.api-sports.io/football/teams/715.png,2,6,14,6,5,9,9,7,1,46%,3,1,4,368,293,80%,,
1391253,544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,7,6,15,2,12,3,11,1,3,54%,2,0,1,454,380,84%,,
1391257,9585,Real Sociedad II,https://media.api-sports.io/football/teams/9585.png,2,1,3,0,0,3,24,2,0,40%,4,,5,301,225,75%,,
1391257,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,5,8,18,5,11,7,12,9,1,60%,2,,1,425,348,82%,,
1391255,724,Cadiz,https://media.api-sports.io/football/teams/724.png,3,12,24,9,13,11,14,7,2,72%,3,0,0,544,472,87%,,
1391255,799,Mirandes,https://media.api-sports.io/football/teams/799.png,0,1,1,0,0,1,9,0,0,28%,2,1,2,230,148,64%,,
1396943,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,2,5,10,3,6,4,16,1,4,43%,2,1,2,427,346,81%,,
1396943,8157,FC Andorra,https://media.api-sports.io/football/teams/8157.png,2,4,7,1,3,4,17,2,1,57%,3,0,1,570,494,87%,,
1391258,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,9,14,2,8,6,11,5,1,56%,2,,2,393,292,74%,,
1391258,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,2,7,2,6,1,12,3,3,44%,2,,2,317,224,71%,,
1396942,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,4,2,9,3,6,3,13,2,7,35%,2,,4,272,186,68%,,
1396942,713,Cordoba,https://media.api-sports.io/football/teams/713.png,5,6,15,4,8,7,7,4,1,65%,2,,2,482,395,82%,,
1396941,723,Almeria,https://media.api-sports.io/football/teams/723.png,11,15,31,5,23,8,9,17,1,67%,3,,1,495,449,91%,,
1396941,722,Albacete,https://media.api-sports.io/football/teams/722.png,5,6,17,6,13,4,9,5,2,33%,2,,7,242,183,76%,,
